5.954369E-04	8.466414E-04	9.600122E-04	7.678877E-04	5.47284E-04	2.615479E-04	-5.551707E-05	9.261914E-05	9.275282E-04	2.271958E-03	3.925608E-03	5.174214E-03	4.88841E-03	3.580145E-03	2.231383E-03	1.218319E-03	5.11076E-04	2.547209E-04	4.244786E-04	9.148431E-04	1.541183E-03	2.106609E-03	2.59484E-03	3.009889E-03	3.273087E-03	3.244616E-03	2.967183E-03	2.624516E-03	2.293916E-03	2.127802E-03	1.970852E-03	1.659275E-03	1.243673E-03	6.950745E-04	7.21311E-05	-5.222235E-04	-9.188335E-04	-1.048986E-03	-1.151815E-03
6.46425E-04	8.783794E-04	9.608338E-04	7.904492E-04	6.543562E-04	4.745472E-04	1.673955E-04	8.428925E-05	4.230747E-04	1.183144E-03	2.679418E-03	4.88841E-03	6.554076E-03	6.080038E-03	4.246661E-03	2.214573E-03	4.42634E-04	-5.447706E-04	-7.566671E-04	-3.118778E-04	4.957504E-04	1.407281E-03	2.180744E-03	2.868606E-03	3.415721E-03	3.613835E-03	3.558315E-03	3.298215E-03	2.938701E-03	2.657131E-03	2.276095E-03	1.5921E-03	7.960896E-04	-1.925338E-04	-1.28393E-03	-2.267867E-03	-2.871816E-03	-3.105631E-03	-3.293826E-03
7.026233E-04	9.728993E-04	1.060304E-03	8.910407E-04	7.747446E-04	7.011116E-04	5.325592E-04	4.714167E-04	6.131582E-04	9.090083E-04	1.757925E-03	3.580145E-03	6.080038E-03	7.862151E-03	7.643457E-03	5.96073E-03	3.614872E-03	1.589425E-03	1.782524E-04	-4.953549E-04	-5.741316E-04	-3.216654E-04	-6.137846E-05	3.454638E-04	8.006166E-04	1.081066E-03	1.247925E-03	1.278534E-03	1.123376E-03	8.730914E-04	3.400385E-04	-5.588967E-04	-1.569733E-03	-2.763712E-03	-3.968727E-03	-4.99152E-03	-5.571436E-03	-5.770973E-03	-5.912472E-03
7.431397E-04	1.104492E-03	1.239757E-03	1.083966E-03	8.888339E-04	8.201009E-04	8.537824E-04	1.021976E-03	1.240808E-03	1.282258E-03	1.403803E-03	2.231383E-03	4.246661E-03	7.643457E-03	1.127778E-02	1.283801E-02	1.190114E-02	9.428829E-03	6.197317E-03	2.95041E-03	3.875478E-05	-2.488998E-03	-4.534341E-03	-5.847816E-03	-6.665175E-03	-7.087302E-03	-7.150379E-03	-6.862362E-03	-6.512191E-03	-6.287434E-03	-6.466406E-03	-6.970304E-03	-7.641514E-03	-8.505334E-03	-9.327516E-03	-1.009426E-02	-1.060711E-02	-1.073679E-02	-1.085917E-02
7.795773E-04	1.212872E-03	1.425017E-03	1.309301E-03	9.891017E-04	8.238922E-04	9.805042E-04	1.419119E-03	1.812521E-03	1.746642E-03	1.362626E-03	1.218319E-03	2.214573E-03	5.96073E-03	1.283801E-02	2.011043E-02	2.39878E-02	2.340579E-02	1.916591E-02	1.269505E-02	5.273016E-03	-2.241881E-03	-8.84796E-03	-1.403379E-02	-1.802229E-02	-2.080272E-02	-2.255518E-02	-2.32865E-02	-2.336373E-02	-2.326227E-02	-2.332297E-02	-2.340596E-02	-2.365364E-02	-2.412737E-02	-2.452395E-02	-2.497867E-02	-2.545336E-02	-2.559107E-02	-2.578786E-02
8.276382E-04	1.292814E-03	1.597428E-03	1.513778E-03	1.093154E-03	8.820394E-04	1.120833E-03	1.757731E-03	2.297353E-03	2.098498E-03	1.364756E-03	5.11076E-04	4.42634E-04	3.614872E-03	1.190114E-02	2.39878E-02	3.53644E-02	4.050927E-02	3.808161E-02	2.977469E-02	1.775276E-02	4.031611E-03	-9.146796E-03	-2.059644E-02	-3.008546E-02	-3.737964E-02	-4.283826E-02	-4.644928E-02	-4.842745E-02	-4.965026E-02	-5.038602E-02	-5.051748E-02	-5.066088E-02	-5.095223E-02	-5.100584E-02	-5.108631E-02	-5.143019E-02	-5.160956E-02	-5.201497E-02
8.11317E-04	1.227435E-03	1.567447E-03	1.506393E-03	1.018726E-03	8.424583E-04	1.154751E-03	1.913727E-03	2.562511E-03	2.291572E-03	1.446362E-03	2.547209E-04	-5.447706E-04	1.589425E-03	9.428829E-03	2.340579E-02	4.050927E-02	5.367095E-02	5.708664E-02	5.060951E-02	3.641387E-02	1.74936E-02	-2.474314E-03	-2.12421E-02	-3.76191E-02	-5.105316E-02	-6.190368E-02	-7.010329E-02	-7.569211E-02	-7.974183E-02	-8.232106E-02	-8.340585E-02	-8.397667E-02	-8.428761E-02	-8.40446E-02	-8.363028E-02	-8.352327E-02	-8.35769E-02	-8.411562E-02
7.680086E-04	1.095074E-03	1.383486E-03	1.343837E-03	8.326657E-04	7.025055E-04	1.027725E-03	1.773375E-03	2.509238E-03	2.308133E-03	1.602408E-03	4.244786E-04	-7.566671E-04	1.782524E-04	6.197317E-03	1.916591E-02	3.808161E-02	5.708664E-02	6.87967E-02	6.871346E-02	5.68119E-02	3.620528E-02	1.156896E-02	-1.365847E-02	-3.702258E-02	-5.729077E-02	-7.453841E-02	-8.856105E-02	-9.920638E-02	-1.07425E-01	-1.130396E-01	-1.161518E-01	-1.179239E-01	-1.186857E-01	-1.184148E-01	-1.175776E-01	-1.168458E-01	-1.167049E-01	-1.172342E-01
7.349165E-04	1.04479E-03	1.20899E-03	1.071503E-03	5.889995E-04	5.863367E-04	9.172166E-04	1.552602E-03	2.322353E-03	2.21223E-03	1.807869E-03	9.148431E-04	-3.118778E-04	-4.953549E-04	2.95041E-03	1.269505E-02	2.977469E-02	5.060951E-02	6.871346E-02	7.789196E-02	7.355369E-02	5.655315E-02	3.151685E-02	2.834251E-03	-2.577866E-02	-5.225628E-02	-7.603743E-02	-9.653818E-02	-1.132322E-01	-1.266726E-01	-1.365055E-01	-1.42851E-01	-1.469084E-01	-1.489925E-01	-1.493322E-01	-1.48398E-01	-1.470797E-01	-1.466572E-01	-1.470095E-01
5.957966E-04	9.454483E-04	9.945853E-04	7.053865E-04	3.015157E-04	4.582727E-04	7.388287E-04	1.225224E-03	2.029432E-03	2.046423E-03	2.026072E-03	1.541183E-03	4.957504E-04	-5.741316E-04	3.875478E-05	5.273016E-03	1.775276E-02	3.641387E-02	5.68119E-02	7.355369E-02	8.029329E-02	7.303203E-02	5.379074E-02	2.691681E-02	-3.291576E-03	-3.384357E-02	-6.318363E-02	-9.009491E-02	-1.133934E-01	-1.3285E-01	-1.478855E-01	-1.58465E-01	-1.656605E-01	-1.698263E-01	-1.715146E-01	-1.710403E-01	-1.694294E-01	-1.686881E-01	-1.687243E-01
4.321496E-04	8.079522E-04	7.292108E-04	3.109348E-04	6.313427E-05	3.481537E-04	5.309304E-04	8.385813E-04	1.568256E-03	1.733807E-03	2.124546E-03	2.106609E-03	1.407281E-03	-3.216654E-04	-2.488998E-03	-2.241881E-03	4.031611E-03	1.74936E-02	3.620528E-02	5.655315E-02	7.303203E-02	7.972189E-02	7.315026E-02	5.482293E-02	2.839727E-02	-2.479377E-03	-3.509948E-02	-6.728381E-02	-9.677538E-02	-1.222958E-01	-1.429437E-01	-1.584814E-01	-1.69663E-01	-1.766544E-01	-1.803182E-01	-1.80994E-01	-1.797844E-01	-1.790317E-01	-1.78801E-01
2.539907E-04	6.397717E-04	4.776571E-04	-2.31135E-07	-8.964415E-05	2.294869E-04	2.423021E-04	3.179142E-04	8.954298E-04	1.323993E-03	2.137354E-03	2.59484E-03	2.180744E-03	-6.137846E-05	-4.534341E-03	-8.84796E-03	-9.146796E-03	-2.474314E-03	1.156896E-02	3.151685E-02	5.379074E-02	7.315026E-02	8.319024E-02	7.982704E-02	6.354594E-02	3.765839E-02	5.66839E-03	-2.903642E-02	-6.279555E-02	-9.311107E-02	-1.18637E-01	-1.389273E-01	-1.54246E-01	-1.643909E-01	-1.703292E-01	-1.726724E-01	-1.726659E-01	-1.723965E-01	-1.721592E-01
1.217854E-04	4.494823E-04	2.554075E-04	-2.310232E-04	-1.83252E-04	1.297876E-04	-1.726642E-05	-1.98219E-04	1.866748E-04	9.32716E-04	2.116686E-03	3.009889E-03	2.868606E-03	3.454638E-04	-5.847816E-03	-1.403379E-02	-2.059644E-02	-2.12421E-02	-1.365847E-02	2.834251E-03	2.691681E-02	5.482293E-02	7.982704E-02	9.518402E-02	9.54574E-02	8.101697E-02	5.519315E-02	2.228103E-02	-1.262398E-02	-4.568128E-02	-7.483888E-02	-9.933588E-02	-1.187967E-01	-1.326078E-01	-1.415786E-01	-1.465037E-01	-1.486891E-01	-1.494891E-01	-1.495917E-01
7.249056E-05	3.117054E-04	1.417524E-04	-3.624909E-04	-2.972961E-04	-2.14271E-05	-2.562115E-04	-6.345985E-04	-3.973291E-04	6.114773E-04	2.019935E-03	3.273087E-03	3.415721E-03	8.006166E-04	-6.665175E-03	-1.802229E-02	-3.008546E-02	-3.76191E-02	-3.702258E-02	-2.577866E-02	-3.291576E-03	2.839727E-02	6.354594E-02	9.54574E-02	1.158573E-01	1.195449E-01	1.071897E-01	8.298818E-02	5.254834E-02	2.086427E-02	-9.277656E-03	-3.64471E-02	-5.940638E-02	-7.708106E-02	-8.971968E-02	-9.805621E-02	-1.031581E-01	-1.053368E-01	-1.060314E-01
5.075036E-05	2.352541E-04	2.003574E-04	-2.104514E-04	-1.369394E-04	-6.161517E-05	-4.648241E-04	-1.016173E-03	-8.997563E-04	2.754888E-04	1.759127E-03	3.244616E-03	3.613835E-03	1.081066E-03	-7.087302E-03	-2.080272E-02	-3.737964E-02	-5.105316E-02	-5.729077E-02	-5.225628E-02	-3.384357E-02	-2.479377E-03	3.765839E-02	8.101697E-02	1.195449E-01	1.454267E-01	1.540119E-01	1.469142E-01	1.287406E-01	1.048402E-01	7.851949E-02	5.20634E-02	2.784473E-02	7.497538E-03	-8.430386E-03	-2.025664E-02	-2.848452E-02	-3.211397E-02	-3.347587E-02
5.01689E-05	1.708922E-04	2.572268E-04	5.269896E-05	2.294231E-04	5.211303E-05	-5.240015E-04	-1.3188E-03	-1.444058E-03	-2.146663E-04	1.313191E-03	2.967183E-03	3.558315E-03	1.247925E-03	-7.150379E-03	-2.255518E-02	-4.283826E-02	-6.190368E-02	-7.453841E-02	-7.603743E-02	-6.318363E-02	-3.509948E-02	5.66839E-03	5.519315E-02	1.071897E-01	1.540119E-01	1.886243E-01	2.074875E-01	2.111482E-01	2.038256E-01	1.88635E-01	1.686711E-01	1.476288E-01	1.278347E-01	1.106452E-01	9.644144E-02	8.559011E-02	8.0723E-02	7.874697E-02
9.459504E-05	1.21346E-04	2.043565E-04	2.042733E-04	5.673348E-04	1.314212E-04	-5.880797E-04	-1.50959E-03	-1.813976E-03	-5.670389E-04	9.296235E-04	2.624516E-03	3.298215E-03	1.278534E-03	-6.862362E-03	-2.32865E-02	-4.644928E-02	-7.010329E-02	-8.856105E-02	-9.653818E-02	-9.009491E-02	-6.728381E-02	-2.903642E-02	2.228103E-02	8.298818E-02	1.469142E-01	2.074875E-01	2.587951E-01	2.943557E-01	3.142695E-01	3.199534E-01	3.146323E-01	3.032487E-01	2.889563E-01	2.738379E-01	2.592999E-01	2.46988E-01	2.413843E-01	2.390595E-01
1.197555E-04	5.325662E-05	1.052421E-04	2.264514E-04	7.262091E-04	-5.626208E-05	-8.771767E-04	-1.73945E-03	-2.095536E-03	-7.891666E-04	6.266971E-04	2.293916E-03	2.938701E-03	1.123376E-03	-6.512191E-03	-2.336373E-02	-4.842745E-02	-7.569211E-02	-9.920638E-02	-1.132322E-01	-1.133934E-01	-9.677538E-02	-6.279555E-02	-1.262398E-02	5.254834E-02	1.287406E-01	2.111482E-01	2.943557E-01	3.678434E-01	4.245528E-01	4.613369E-01	4.800295E-01	4.861221E-01	4.835039E-01	4.749425E-01	4.631384E-01	4.513618E-01	4.457994E-01	4.436707E-01
1.661687E-04	6.619748E-05	4.180027E-05	1.538276E-04	6.997927E-04	-4.214482E-04	-1.249815E-03	-1.962991E-03	-2.306621E-03	-9.431342E-04	4.50931E-04	2.127802E-03	2.657131E-03	8.730914E-04	-6.287434E-03	-2.326227E-02	-4.965026E-02	-7.974183E-02	-1.07425E-01	-1.266726E-01	-1.3285E-01	-1.222958E-01	-9.311107E-02	-4.568128E-02	2.086427E-02	1.048402E-01	2.038256E-01	3.142695E-01	4.245528E-01	5.231383E-01	5.997052E-01	6.518079E-01	6.841073E-01	7.003975E-01	7.039127E-01	6.988875E-01	6.905159E-01	6.862066E-01	6.849453E-01
2.611484E-04	1.638213E-04	2.065296E-05	8.643364E-05	6.79001E-04	-6.39702E-04	-1.467519E-03	-2.119821E-03	-2.44344E-03	-1.039257E-03	3.33164E-04	1.970852E-03	2.276095E-03	3.400385E-04	-6.466406E-03	-2.332297E-02	-5.038602E-02	-8.232106E-02	-1.130396E-01	-1.365055E-01	-1.478855E-01	-1.429437E-01	-1.18637E-01	-7.483888E-02	-9.277656E-03	7.851949E-02	1.88635E-01	3.199534E-01	4.613369E-01	5.997052E-01	7.206707E-01	8.146253E-01	8.823865E-01	9.260766E-01	9.487235E-01	9.559276E-01	9.548731E-01	9.534596E-01	9.538937E-01
3.059439E-04	2.791189E-04	2.904914E-06	4.178413E-05	7.358824E-04	-6.340801E-04	-1.493053E-03	-2.195061E-03	-2.494559E-03	-1.038907E-03	2.782001E-04	1.659275E-03	1.5921E-03	-5.588967E-04	-6.970304E-03	-2.340596E-02	-5.051748E-02	-8.340585E-02	-1.161518E-01	-1.42851E-01	-1.58465E-01	-1.584814E-01	-1.389273E-01	-9.933588E-02	-3.64471E-02	5.20634E-02	1.686711E-01	3.146323E-01	4.800295E-01	6.518079E-01	8.146253E-01	9.543949E-01	1.065139E+00	1.144483E+00	1.194057E+00	1.219846E+00	1.230651E+00	1.234105E+00	1.237336E+00
2.144613E-04	3.312843E-04	2.216393E-05	1.246119E-04	9.463341E-04	-4.817977E-04	-1.481885E-03	-2.390976E-03	-2.707594E-03	-1.141046E-03	1.62415E-04	1.243673E-03	7.960896E-04	-1.569733E-03	-7.641514E-03	-2.365364E-02	-5.066088E-02	-8.397667E-02	-1.179239E-01	-1.469084E-01	-1.656605E-01	-1.69663E-01	-1.54246E-01	-1.187967E-01	-5.940638E-02	2.784473E-02	1.476288E-01	3.032487E-01	4.861221E-01	6.841073E-01	8.823865E-01	1.065139E+00	1.222181E+00	1.343994E+00	1.428178E+00	1.479288E+00	1.506891E+00	1.517493E+00	1.524869E+00
7.171702E-06	3.092337E-04	1.213731E-05	3.271465E-04	1.295327E-03	-2.456086E-04	-1.512179E-03	-2.786337E-03	-3.136589E-03	-1.31887E-03	-4.435631E-07	6.950745E-04	-1.925338E-04	-2.763712E-03	-8.505334E-03	-2.412737E-02	-5.095223E-02	-8.428761E-02	-1.186857E-01	-1.489925E-01	-1.698263E-01	-1.766544E-01	-1.643909E-01	-1.326078E-01	-7.708106E-02	7.497538E-03	1.278347E-01	2.889563E-01	4.835039E-01	7.003975E-01	9.260766E-01	1.144483E+00	1.343994E+00	1.510765E+00	1.635481E+00	1.71807E+00	1.767419E+00	1.787472E+00	1.800397E+00
-2.180923E-04	2.509314E-04	4.016666E-05	6.626473E-04	1.783959E-03	1.973707E-04	-1.48373E-03	-3.278371E-03	-3.606027E-03	-1.422306E-03	-1.088482E-04	7.21311E-05	-1.28393E-03	-3.968727E-03	-9.327516E-03	-2.452395E-02	-5.100584E-02	-8.40446E-02	-1.184148E-01	-1.493322E-01	-1.715146E-01	-1.803182E-01	-1.703292E-01	-1.415786E-01	-8.971968E-02	-8.430386E-03	1.106452E-01	2.738379E-01	4.749425E-01	7.039127E-01	9.487235E-01	1.194057E+00	1.428178E+00	1.635481E+00	1.8024E+00	1.920994E+00	1.996583E+00	2.028428E+00	2.048298E+00
-4.575264E-04	1.310505E-04	6.100178E-05	1.040963E-03	2.259841E-03	6.657321E-04	-1.404523E-03	-3.747648E-03	-4.054696E-03	-1.511289E-03	-1.875493E-04	-5.222235E-04	-2.267867E-03	-4.99152E-03	-1.009426E-02	-2.497867E-02	-5.108631E-02	-8.363028E-02	-1.175776E-01	-1.48398E-01	-1.710403E-01	-1.80994E-01	-1.726724E-01	-1.465037E-01	-9.805621E-02	-2.025664E-02	9.644144E-02	2.592999E-01	4.631384E-01	6.988875E-01	9.559276E-01	1.219846E+00	1.479288E+00	1.71807E+00	1.920994E+00	2.074848E+00	2.178577E+00	2.223691E+00	2.251416E+00
-6.857593E-04	-4.781676E-05	1.181577E-05	1.305214E-03	2.586499E-03	9.706094E-04	-1.381024E-03	-4.127667E-03	-4.379982E-03	-1.535822E-03	-1.939756E-04	-9.188335E-04	-2.871816E-03	-5.571436E-03	-1.060711E-02	-2.545336E-02	-5.143019E-02	-8.352327E-02	-1.168458E-01	-1.470797E-01	-1.694294E-01	-1.797844E-01	-1.726659E-01	-1.486891E-01	-1.031581E-01	-2.848452E-02	8.559011E-02	2.46988E-01	4.513618E-01	6.905159E-01	9.548731E-01	1.230651E+00	1.506891E+00	1.767419E+00	1.996583E+00	2.178577E+00	2.308793E+00	2.368003E+00	2.404355E+00
-8.104372E-04	-1.303847E-04	4.17936E-05	1.517608E-03	2.804327E-03	1.142197E-03	-1.397185E-03	-4.32929E-03	-4.538057E-03	-1.503658E-03	-1.370707E-04	-1.048986E-03	-3.105631E-03	-5.770973E-03	-1.073679E-02	-2.559107E-02	-5.160956E-02	-8.35769E-02	-1.167049E-01	-1.466572E-01	-1.686881E-01	-1.790317E-01	-1.723965E-01	-1.494891E-01	-1.053368E-01	-3.211397E-02	8.0723E-02	2.413843E-01	4.457994E-01	6.862066E-01	9.534596E-01	1.234105E+00	1.517493E+00	1.787472E+00	2.028428E+00	2.223691E+00	2.368003E+00	2.436585E+00	2.479044E+00
-8.892959E-04	-1.690043E-04	8.82572E-05	1.632004E-03	2.895136E-03	1.24258E-03	-1.38158E-03	-4.430956E-03	-4.676526E-03	-1.53807E-03	-1.279272E-04	-1.151815E-03	-3.293826E-03	-5.912472E-03	-1.085917E-02	-2.578786E-02	-5.201497E-02	-8.411562E-02	-1.172342E-01	-1.470095E-01	-1.687243E-01	-1.78801E-01	-1.721592E-01	-1.495917E-01	-1.060314E-01	-3.347587E-02	7.874697E-02	2.390595E-01	4.436707E-01	6.849453E-01	9.538937E-01	1.237336E+00	1.524869E+00	1.800397E+00	2.048298E+00	2.251416E+00	2.404355E+00	2.479044E+00	2.52747E+00
